"83476,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""skull"","""",""1"",""text"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83477,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""humerus"","""",""1"",""table"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83478,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""femur"","""",""1"",""table"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83479,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""ulna"","""",""1"",""table"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83480,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""radius"","""",""1"",""table"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83481,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""tibia"","""",""1"",""table"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83482,""spm"","""",""464981"",""12061"",""45941"","""",""holotype"","""","""",""fibula"","""",""1"",""table"","""","""",""Atlasaurus imelakei"",""species"",""63744"","""",""Atlasaurus imelakei"",""species"",""63744"",""168.2"",""165.3"",""12237""";
"83488,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13605"",""holotype"","""",""left"",""scapula"","""",""1"",""table"","""",""Minimum  width  of  scapular blade"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83489,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13606"",""holotype"","""",""right"",""scapula"","""",""1"",""table"","""",""Minimum  width  of  scapular blade"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83490,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13609"",""holotype"","""",""left"",""coracoid"","""",""1"",""table"","""","""",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83491,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13610"",""holotype"","""",""right"",""coracoid"","""",""1"",""table"","""","""",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83492,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13612"",""holotype"","""",""left"",""humerus"","""",""1"",""table"","""",""Minimum  shaft circumference"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83493,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13613"",""holotype"","""",""right"",""humerus"","""",""1"",""table"","""",""Minimum  shaft circumference"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83494,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13611"",""holotype"","""",""right"",""ulna"","""",""1"",""table"","""",""Minimum  shaft circumference"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83495,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13615"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""",""Minimum  shaft circumference"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83496,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13621"",""holotype"","""",""right"",""tibia"","""",""1"",""table"","""",""Minimum  shaft circumference"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83497,""spm"","""",""292785"",""0"",""27876"",""OUMNH  J13619"",""holotype"","""",""right"",""fibula"","""",""1"",""table"","""",""Minimum  shaft circumference"",""Cetiosaurus oxoniensis"",""species"",""66688"","""",""Cetiosaurus oxoniensis"",""species"",""66688"",""168.6"",""168.2"",""14456""";
"83505,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""scapula"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83506,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""coracoid"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83507,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""humerus"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83508,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""ulna"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83509,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""radius"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83510,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""femur"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83511,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""tibia"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83512,""spm"",""N"","""",""0"","""","""",""holotype"","""",""right"",""fibula"","""",""1"",""text"","""","""",""Klamelisaurus gobiensis"",""species"",""66627"","""",""Klamelisaurus gobiensis"",""species"",""66627"","""","""",""13896""";
"83516,""spm"","""",""409343"",""0"",""39423"",""Lo-7"",""holotype"","""","""",""humerus"","""",""1"",""table"","""","""",""Losillasaurus giganteus"",""species"",""57685"","""",""Losillasaurus giganteus"",""species"",""57685"",""154.8"",""145"",""10657""";
"83517,""spm"","""",""409343"",""0"",""39423"",""Lo-8"",""holotype"","""","""",""ulna"","""",""1"",""table"","""",""Minimum transverse diameter of shaft"",""Losillasaurus giganteus"",""species"",""57685"","""",""Losillasaurus giganteus"",""species"",""57685"",""154.8"",""145"",""10657""";
"83518,""spm"","""",""409343"",""0"",""39423"",""Lo-9"",""holotype"","""","""",""radius"","""",""1"",""table"","""",""Minimum transverse diameter of shaft"",""Losillasaurus giganteus"",""species"",""57685"","""",""Losillasaurus giganteus"",""species"",""57685"",""154.8"",""145"",""10657""";
"83545,""spm"","""",""502071"",""25783"",""51034"",""MDS-RVII,16"",""holotype"","""",""left"",""femur"","""",""1"","""","""","""",""Demandasaurus darwini"",""species"",""202270"","""",""Demandasaurus darwini"",""species"",""202270"",""125.77"",""119.5"",""37926""";
"83546,""spm"","""",""405116"",""19032"",""38866"",""ANS 21122"",""holotype"","""",""right"",""scapula"","""",""1"",""text"","""","""",""Suuwassea emilieae"",""species"",""57364"","""",""Suuwassea emilieae"",""species"",""57364"",""152.2"",""149.2"",""42597""";
"83547,""spm"","""",""405116"",""19032"",""38866"",""ANS 21122"",""holotype"","""",""right"",""coracoid"","""",""1"",""text"","""","""",""Suuwassea emilieae"",""species"",""57364"","""",""Suuwassea emilieae"",""species"",""57364"",""152.2"",""149.2"",""42597""";
"83548,""spm"","""",""561805"",""0"",""58572"",""MACN-N 41"",""holotype"","""",""right"",""femur"","""",""1"",""text"","""","""",""Rayososaurus agrioensis"",""species"",""71351"","""",""Rayososaurus agrioensis"",""species"",""71351"",""100.5"",""93.9"",""37022""";
"83549,""spm"","""",""561805"",""0"",""58572"",""MACN-N 41"",""holotype"","""",""right"",""fibula"","""",""1"",""text"","""","""",""Rayososaurus agrioensis"",""species"",""71351"","""",""Rayososaurus agrioensis"",""species"",""71351"",""100.5"",""93.9"",""37022""";
"83550,""spm"","""",""561805"",""0"",""58572"",""MACN-N 41"",""holotype"","""",""both"",""scapula"","""",""1"",""text"","""","""",""Rayososaurus agrioensis"",""species"",""71351"","""",""Rayososaurus agrioensis"",""species"",""71351"",""100.5"",""93.9"",""37022""";
"83650,""spm"",""N"","""",""0"","""","""","""","""","""",""humerus"","""",""1"",""table"","""","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""","""",""12606""";
"83651,""spm"",""N"","""",""0"","""","""","""","""","""",""radius"","""",""1"",""table"","""","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""","""",""12606""";
"83652,""spm"",""N"","""",""0"","""","""","""","""","""",""femur"","""",""1"",""table"","""","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""","""",""12606""";
"83653,""spm"",""N"","""",""0"","""","""","""","""","""",""tibia"","""",""1"",""table"","""","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""",""Dicraeosaurus hansemanni"",""species"",""65941"","""","""",""12606""";
"83654,""spm"","""",""493036"",""12692"",""49792"",""IVPP V946"","""","""","""",""femur"","""",""1"",""table"","""","""",""Mamenchisaurus hochuanensis"",""species"",""56463"","""",""Mamenchisaurus hochuanensis"",""species"",""56463"",""161.5"",""145"",""15609""";
"83655,""spm"","""",""493036"",""12692"",""49792"",""IVPP V946"","""","""","""",""tibia"","""",""1"",""table"","""","""",""Mamenchisaurus hochuanensis"",""species"",""56463"","""",""Mamenchisaurus hochuanensis"",""species"",""56463"",""161.5"",""145"",""15609""";
"83656,""spm"","""",""564597"",""0"",""58974"",""ZDM 0083"",""holotype"","""","""",""humerus"","""",""1"",""text"","""","""",""Mamenchisaurus youngi"",""species"",""71838"","""",""Mamenchisaurus youngi"",""species"",""71838"",""168.2"",""161.5"",""16721""";
"83657,""spm"","""",""564597"",""0"",""58974"",""ZDM 0083"",""holotype"","""","""",""radius"","""",""1"",""text"","""","""",""Mamenchisaurus youngi"",""species"",""71838"","""",""Mamenchisaurus youngi"",""species"",""71838"",""168.2"",""161.5"",""16721""";
"83658,""spm"","""",""564597"",""0"",""58974"",""ZDM 0083"",""holotype"","""","""",""femur"","""",""1"",""text"","""","""",""Mamenchisaurus youngi"",""species"",""71838"","""",""Mamenchisaurus youngi"",""species"",""71838"",""168.2"",""161.5"",""16721""";
"83659,""spm"","""",""564597"",""0"",""58974"",""ZDM 0083"",""holotype"","""","""",""tibia"","""",""1"",""text"","""","""",""Mamenchisaurus youngi"",""species"",""71838"","""",""Mamenchisaurus youngi"",""species"",""71838"",""168.2"",""161.5"",""16721""";
"83660,""spm"","""",""475141"",""0"",""47138"",""NISP"",""holotype"","""","""",""femur"","""",""1"",""text"","""","""",""Dicraeosaurus sattleri"",""species"",""65942"","""",""Dicraeosaurus sattleri"",""species"",""65942"",""149.2"",""145"",""12585""";
"83661,""spm"","""",""475141"",""0"",""47138"",""NISP"",""holotype"","""","""",""tibia"","""",""1"",""text"","""","""",""Dicraeosaurus sattleri"",""species"",""65942"","""",""Dicraeosaurus sattleri"",""species"",""65942"",""149.2"",""145"",""12585""";
"83662,""spm"","""",""408085"",""0"",""28366"",""CM 572"",""holotype"","""","""",""femur"","""",""1"",""table"","""","""",""Haplocanthus priscus"",""species"",""57370"",""recombined as"",""Haplocanthosaurus priscus"",""species"",""57370"",""152.2"",""146.3"",""13877""";
"83663,""spm"","""",""408085"",""0"",""28366"",""CM 572"",""holotype"","""","""",""tibia"","""",""1"",""table"","""","""",""Haplocanthus priscus"",""species"",""57370"",""recombined as"",""Haplocanthosaurus priscus"",""species"",""57370"",""152.2"",""146.3"",""13877""";
"83664,""spm"","""",""481951"",""34163"",""48155"","""",""holotype"","""","""",""femur"","""",""1"",""table"","""","""",""Haplocanthosaurus delfsi"",""species"",""66582"","""",""Haplocanthosaurus delfsi"",""species"",""66582"",""152.2"",""146.3"",""13877""";
"83665,""spm"","""",""481951"",""34163"",""48155"","""",""holotype"","""","""",""tibia"","""",""1"",""table"","""","""",""Haplocanthosaurus delfsi"",""species"",""66582"","""",""Haplocanthosaurus delfsi"",""species"",""66582"",""152.2"",""146.3"",""13877""";
"83666,""spm"","""",""408913"",""0"",""13341"",""YPM 1860"",""holotype"","""","""",""femur"","""",""1"",""table"","""","""",""Apatosaurus ajax"",""species"",""52958"","""",""Apatosaurus ajax"",""species"",""52958"",""154.8"",""145"",""7811""";
"83667,""spm"","""",""408913"",""0"",""13341"",""YPM 1860"",""holotype"","""","""",""tibia"","""",""1"",""table"","""","""",""Apatosaurus ajax"",""species"",""52958"","""",""Apatosaurus ajax"",""species"",""52958"",""154.8"",""145"",""7811""";
"83668,""spm"","""",""491455"",""0"",""49631"",""SDSM 25210"","""","""","""",""femur"","""",""1"","""","""","""",""Barosaurus lentus"",""species"",""54166"","""",""Barosaurus lentus"",""species"",""54166"",""154.8"",""145"",""12250""";
"83669,""spm"","""",""491455"",""0"",""49631"",""SDSM 25210"","""","""","""",""tibia"","""",""1"","""","""","""",""Barosaurus lentus"",""species"",""54166"","""",""Barosaurus lentus"",""species"",""54166"",""154.8"",""145"",""12250""";
"83670,""spm"","""",""516483"",""13279"",""28366"","""",""holotype"","""","""",""femur"","""",""1"","""","""","""",""Eobrontosaurus yahnahpin"",""species"",""66835"",""recombined as"",""Brontosaurus yahnahpin"",""species"",""66834"",""152.2"",""146.3"",""14073""";
"83671,""spm"","""",""516483"",""13279"",""28366"","""",""holotype"","""","""",""tibia"","""",""1"","""","""","""",""Eobrontosaurus yahnahpin"",""species"",""66835"",""recombined as"",""Brontosaurus yahnahpin"",""species"",""66834"",""152.2"",""146.3"",""14073""";
"83672,""spm"","""",""256216"",""0"",""24864"",""IVPP V790"",""holotype"","""","""",""femur"","""",""1"","""","""","""",""Mamenchisaurus constructus"",""species"",""56460"","""",""Mamenchisaurus constructus"",""species"",""56460"",""154.8"",""145"",""24276""";
"83673,""spm"","""",""256216"",""0"",""24864"",""IVPP V790"",""holotype"","""","""",""tibia"","""",""1"","""","""","""",""Mamenchisaurus constructus"",""species"",""56460"","""",""Mamenchisaurus constructus"",""species"",""56460"",""154.8"",""145"",""24276""";
"83674,""spm"",""N"","""",""0"","""",""CV 00734"",""holotype"","""","""",""femur"","""",""1"",""text"","""","""",""Mamenchisaurus jingyanensis"",""species"",""56464"","""",""Mamenchisaurus jingyanensis"",""species"",""56464"","""","""",""9731""";
"83675,""spm"",""N"","""",""0"","""",""CV 00734"",""holotype"","""","""",""tibia"","""",""1"",""text"","""","""",""Mamenchisaurus jingyanensis"",""species"",""56464"","""",""Mamenchisaurus jingyanensis"",""species"",""56464"","""","""",""9731""";
"83676,""spm"","""",""475143"",""0"",""47140"",""MB.R.2672"",""paratype"","""",""right"",""humerus"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83677,""spm"","""",""475143"",""0"",""47140"",""SMNS 12140"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83678,""spm"","""",""475143"",""0"",""47140"",""SMNS 12142"",""holotype"","""",""right"",""fibula"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83679,""spm"","""",""475143"",""0"",""47140"",""MB.R.2673"",""paratype"","""",""right"",""humerus"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83680,""spm"","""",""475143"",""0"",""47140"",""MB.R.2686"",""paratype"","""",""right"",""ulna"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83681,""spm"","""",""475143"",""0"",""47140"",""MB.R.2669"",""paratype"","""",""left"",""femur"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83682,""spm"","""",""475143"",""0"",""47140"",""MB.R.2672"",""holotype"","""",""left"",""tibia"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Barosaurus africanus"",""species"",""64728"",""recombined as"",""Tornieria africana"",""species"",""64726"",""149.2"",""145"",""18832""";
"83703,""spm"","""",""372542"",""0"",""35268"","""","""","""",""left"",""scapula"","""",""1"",""picture"","""","""",""Barapasaurus tagorei"",""species"",""55547"","""",""Barapasaurus tagorei"",""species"",""55547"",""199.5"",""184.2"",""32704""";
"83704,""spm"","""",""372542"",""0"",""35268"","""","""","""",""left"",""coracoid"","""",""1"",""picture"","""","""",""Barapasaurus tagorei"",""species"",""55547"","""",""Barapasaurus tagorei"",""species"",""55547"",""199.5"",""184.2"",""32704""";
"83954,""spm"","""",""296444"",""0"",""28360"",""USNM 2364"",""holotype"","""","""",""scapula"","""",""1"",""table"","""","""",""Dystrophaeus viaemalae"",""species"",""52875"","""",""Dystrophaeus viaemalae"",""species"",""52875"",""157.9"",""154.8"",""7794""";
"83955,""spm"","""",""296444"",""0"",""28360"",""USNM 2364"",""holotype"","""","""",""? ulna"","""",""1"",""table"","""","""",""Dystrophaeus viaemalae"",""species"",""52875"","""",""Dystrophaeus viaemalae"",""species"",""52875"",""157.9"",""154.8"",""7794""";
"83956,""spm"","""",""487267"",""0"",""48871"",""CH4-1"",""holotype"","""",""left"",""femur"","""",""1"",""text"","""","""",""Isanosaurus attavipachi"",""species"",""65148"","""",""Isanosaurus attavipachi"",""species"",""65148"",""192.9"",""174.7"",""13033""";
"83957,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/36"",""holotype"","""",""left"",""scapula"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83958,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/37"",""holotype"","""",""right"",""scapula"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83959,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/39"",""holotype"","""",""right"",""humerus"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83960,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/41"",""holotype"","""",""left"",""ulna"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83961,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/44"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83962,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/46"",""holotype"","""",""left"",""tibia"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83963,""spm"","""",""637751"",""19976"",""68621"",""ISI R257/47"",""holotype"","""",""left"",""fibula"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83965,""spm"","""",""706065"",""0"",""75760"",""ISI R261/1"",""paratype"","""",""right"",""humerus"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83966,""spm"","""",""706065"",""0"",""75760"",""ISI R261/3"",""paratype"","""",""left"",""radius"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83967,""spm"","""",""706064"",""0"",""75759"",""ISI R258/28"",""paratype"","""",""left"",""femur"","""",""1"",""table"","""","""",""Lamplughsaura dharmaramensis"",""species"",""110384"","""",""Lamplughsaura dharmaramensis"",""species"",""110384"",""201.4"",""192.9"",""25610""";
"83977,""spm"","""",""500000"",""0"",""50766"","""",""holotype"","""","""",""tibia"","""",""1"",""text"","""","""",""Ohmdenosaurus liasicus"",""species"",""65914"","""",""Ohmdenosaurus liasicus"",""species"",""65914"",""182.9"",""180.4"",""13560""";
"97680,""spm"","""",""384369"",""0"",""36576"",""FMNH 7163"","""","""","""",""femur"","""",""1"",""table"","""",""midshaft breadth"",""Brontosaurus excelsus"",""species"",""52982"","""",""Brontosaurus excelsus"",""species"",""52982"",""154.8"",""145"",""9789""";
"112586,""spm"","""",""487286"",""27456"",""48879"",""unknown (Musée du Boulogne)"","""","""","""",""proximal femur"","""",""1"",""text"","""","""",""Sauropoda"",""unranked clade"",""96955"","""",""Sauropoda"",""unranked clade"",""38653"",""149.2"",""145"",""46682""";
"153479,""spm"","""",""1310624"",""0"",""175912"",""UNCUYO-LD 301"",""holotype"","""",""right"",""humerus"","""",""1"",""table"","""","""",""Notocolossus gonzalezparejasi"",""species"",""334674"","""",""Notocolossus gonzalezparejasi"",""species"",""334674"",""89.8"",""83.6"",""57661""";
"153480,""spm"","""",""1310625"",""0"",""175913"",""UNCUYO-LD 302"","""","""",""right"",""metatarsal I"","""",""1"",""table"","""","""",""Notocolossus gonzalezparejasi"",""species"",""334674"","""",""Notocolossus gonzalezparejasi"",""species"",""334674"",""89.8"",""83.6"",""57661""";
"153481,""spm"","""",""1310625"",""0"",""175913"",""UNCUYO-LD 302"","""","""",""right"",""metatarsal II"","""",""1"",""table"","""","""",""Notocolossus gonzalezparejasi"",""species"",""334674"","""",""Notocolossus gonzalezparejasi"",""species"",""334674"",""89.8"",""83.6"",""57661""";
"153482,""spm"","""",""1310625"",""0"",""175913"",""UNCUYO-LD 302"","""","""",""right"",""metatarsal III"","""",""1"",""table"","""","""",""Notocolossus gonzalezparejasi"",""species"",""334674"","""",""Notocolossus gonzalezparejasi"",""species"",""334674"",""89.8"",""83.6"",""57661""";
"153483,""spm"","""",""1310625"",""0"",""175913"",""UNCUYO-LD 302"","""","""",""right"",""metatarsal IV"","""",""1"",""table"","""","""",""Notocolossus gonzalezparejasi"",""species"",""334674"","""",""Notocolossus gonzalezparejasi"",""species"",""334674"",""89.8"",""83.6"",""57661""";
"153484,""spm"","""",""1310625"",""0"",""175913"",""UNCUYO-LD 302"","""","""",""right"",""metatarsal V"","""",""1"",""table"","""","""",""Notocolossus gonzalezparejasi"",""species"",""334674"","""",""Notocolossus gonzalezparejasi"",""species"",""334674"",""89.8"",""83.6"",""57661""";
