"x","y"
152.012383900929,159.347181008902
152.012383900929,153.412462908012
152.012383900929,152.225519287834
152.012383900929,151.038575667656
152.012383900929,145.103857566766
152.012383900929,143.916913946588
152.012383900929,142.72997032641
152.012383900929,141.543026706231
152.012383900929,139.169139465875
152.012383900929,137.982195845697
152.012383900929,136.795252225519
152.012383900929,135.608308605341
152.012383900929,134.421364985163
152.012383900929,108.308605341246
152.012383900929,107.121661721068
153.250773993808,447.774480712166
153.250773993808,446.587537091988
153.250773993808,165.281899109792
153.250773993808,164.094955489614
153.250773993808,160.53412462908
153.250773993808,159.347181008902
153.250773993808,158.160237388724
153.250773993808,156.973293768546
153.250773993808,140.356083086053
153.250773993808,139.169139465875
153.250773993808,137.982195845697
153.250773993808,136.795252225519
153.250773993808,135.608308605341
153.250773993808,134.421364985163
153.250773993808,133.234421364985
153.250773993808,108.308605341246
153.250773993808,107.121661721068
154.489164086687,447.774480712166
154.489164086687,446.587537091988
154.489164086687,166.46884272997
154.489164086687,160.53412462908
154.489164086687,156.973293768546
154.489164086687,141.543026706231
154.489164086687,140.356083086053
154.489164086687,134.421364985163
154.489164086687,108.308605341246
154.489164086687,107.121661721068
155.727554179567,447.774480712166
155.727554179567,446.587537091988
155.727554179567,167.655786350148
155.727554179567,166.46884272997
155.727554179567,160.53412462908
155.727554179567,159.347181008902
155.727554179567,156.973293768546
155.727554179567,142.72997032641
155.727554179567,141.543026706231
156.965944272446,447.774480712166
156.965944272446,446.587537091988
156.965944272446,168.842729970326
156.965944272446,167.655786350148
156.965944272446,159.347181008902
156.965944272446,158.160237388724
156.965944272446,156.973293768546
156.965944272446,145.103857566766
156.965944272446,143.916913946588
156.965944272446,142.72997032641
158.204334365325,447.774480712166
158.204334365325,446.587537091988
158.204334365325,171.216617210683
158.204334365325,147.477744807122
158.204334365325,146.290801186944
158.204334365325,145.103857566766
159.442724458204,448.961424332344
159.442724458204,447.774480712166
159.442724458204,446.587537091988
159.442724458204,172.403560830861
159.442724458204,171.216617210683
159.442724458204,148.6646884273
159.442724458204,147.477744807122
159.442724458204,146.290801186944
159.442724458204,136.795252225519
159.442724458204,135.608308605341
160.681114551084,475.074183976261
160.681114551084,473.887240356083
160.681114551084,467.952522255193
160.681114551084,466.765578635015
160.681114551084,465.578635014837
160.681114551084,464.391691394659
160.681114551084,459.643916913947
160.681114551084,458.456973293769
160.681114551084,457.27002967359
160.681114551084,456.083086053412
160.681114551084,447.774480712166
160.681114551084,446.587537091988
160.681114551084,173.590504451039
160.681114551084,172.403560830861
160.681114551084,149.851632047478
160.681114551084,148.6646884273
160.681114551084,147.477744807122
160.681114551084,136.795252225519
160.681114551084,135.608308605341
160.681114551084,108.308605341246
160.681114551084,107.121661721068
161.919504643963,476.261127596439
161.919504643963,475.074183976261
161.919504643963,473.887240356083
161.919504643963,472.700296735905
161.919504643963,470.326409495549
161.919504643963,469.139465875371
161.919504643963,467.952522255193
161.919504643963,466.765578635015
161.919504643963,465.578635014837
161.919504643963,464.391691394659
161.919504643963,463.204747774481
161.919504643963,460.830860534125
161.919504643963,459.643916913947
161.919504643963,458.456973293769
161.919504643963,457.27002967359
161.919504643963,456.083086053412
161.919504643963,454.896142433234
161.919504643963,447.774480712166
161.919504643963,446.587537091988
161.919504643963,175.964391691395
161.919504643963,174.777448071217
161.919504643963,151.038575667656
161.919504643963,149.851632047478
161.919504643963,108.308605341246
161.919504643963,107.121661721068
163.157894736842,476.261127596439
163.157894736842,475.074183976261
163.157894736842,473.887240356083
163.157894736842,472.700296735905
163.157894736842,470.326409495549
163.157894736842,469.139465875371
163.157894736842,467.952522255193
163.157894736842,466.765578635015
163.157894736842,465.578635014837
163.157894736842,464.391691394659
163.157894736842,463.204747774481
163.157894736842,460.830860534125
163.157894736842,459.643916913947
163.157894736842,458.456973293769
163.157894736842,457.27002967359
163.157894736842,456.083086053412
163.157894736842,454.896142433234
163.157894736842,453.709198813056
163.157894736842,447.774480712166
163.157894736842,446.587537091988
163.157894736842,177.151335311573
163.157894736842,175.964391691395
163.157894736842,153.412462908012
163.157894736842,152.225519287834
163.157894736842,151.038575667656
164.396284829721,477.448071216617
164.396284829721,476.261127596439
164.396284829721,475.074183976261
164.396284829721,473.887240356083
164.396284829721,472.700296735905
164.396284829721,470.326409495549
164.396284829721,469.139465875371
164.396284829721,464.391691394659
164.396284829721,463.204747774481
164.396284829721,462.017804154303
164.396284829721,460.830860534125
164.396284829721,459.643916913947
164.396284829721,456.083086053412
164.396284829721,454.896142433234
164.396284829721,453.709198813056
164.396284829721,447.774480712166
164.396284829721,446.587537091988
164.396284829721,154.59940652819
164.396284829721,153.412462908012
165.634674922601,478.635014836795
165.634674922601,477.448071216617
